seed,task,split,episode,constraint_density,novelty,lag,human_motion,contact_mode,sensor_noise,recoverability,hazard_probability,boundary_label,unsafe_action_pressure
1,deformable_obstacle_threading,novel_obstacle_shift,18,0.577816,0.315728,0.055429,0.358526,0.577586,0.051852,0.255128,0.712716,1,1.000000
1,deformable_obstacle_threading,novel_obstacle_shift,19,0.628183,0.291946,0.050276,0.442189,0.469635,0.036520,0.283099,0.831762,0,0.800106
1,deformable_obstacle_threading,novel_obstacle_shift,20,0.608409,0.277721,0.034647,0.483500,0.564643,0.057528,0.277350,0.777035,1,1.000000
1,deformable_obstacle_threading,novel_obstacle_shift,21,0.638289,0.210052,0.036429,0.425599,0.566128,0.000000,0.337015,0.802146,1,0.800894
1,deformable_obstacle_threading,novel_obstacle_shift,22,0.575330,0.293721,0.049644,0.355699,0.494058,0.082636,0.296358,0.807434,1,1.000000
1,deformable_obstacle_threading,novel_obstacle_shift,23,0.666347,0.317065,0.034933,0.438917,0.551032,0.067432,0.263849,0.802397,1,0.949809
1,deformable_obstacle_threading,novel_obstacle_shift,24,0.514906,0.282271,0.088667,0.477145,0.631571,0.050065,0.300105,0.794668,1,0.847148
1,deformable_obstacle_threading,novel_obstacle_shift,25,0.652695,0.270539,0.034949,0.393437,0.662524,0.045821,0.221250,0.858278,1,0.807373
1,deformable_obstacle_threading,novel_obstacle_shift,26,0.668676,0.305711,0.059198,0.507584,0.600442,0.085097,0.303384,0.815447,0,1.000000
1,deformable_obstacle_threading,novel_obstacle_shift,27,0.643597,0.241406,0.038603,0.482693,0.598311,0.100731,0.263894,0.792333,0,0.782814
1,deformable_obstacle_threading,novel_obstacle_shift,28,0.646373,0.270344,0.065914,0.446462,0.504312,0.027790,0.259588,0.822416,0,1.000000
1,deformable_obstacle_threading,novel_obstacle_shift,29,0.628436,0.202414,0.066880,0.487704,0.620906,0.020138,0.302454,0.758734,1,0.938402
1,deformable_obstacle_threading,novel_obstacle_shift,30,0.599717,0.324707,0.000000,0.434471,0.630541,0.092645,0.215167,0.819287,1,1.000000
1,deformable_obstacle_threading,novel_obstacle_shift,31,0.701073,0.282097,0.022378,0.393404,0.704221,0.056979,0.277324,0.798388,1,0.877670
1,deformable_obstacle_threading,actuator_lag_shift,0,0.620418,0.090857,0.279447,0.388672,0.517607,0.069729,0.292123,0.804022,1,1.000000
1,deformable_obstacle_threading,actuator_lag_shift,1,0.663150,0.132240,0.293010,0.379985,0.606029,0.090361,0.232146,0.791925,1,0.976713
1,deformable_obstacle_threading,actuator_lag_shift,2,0.633167,0.075207,0.303187,0.445512,0.535992,0.022405,0.328871,0.760797,1,0.903339
1,deformable_obstacle_threading,actuator_lag_shift,3,0.601730,0.077229,0.278335,0.452536,0.580182,0.082061,0.287228,0.776869,1,1.000000
1,deformable_obstacle_threading,actuator_lag_shift,4,0.578215,0.082236,0.290002,0.516728,0.491457,0.044631,0.273636,0.738351,0,0.988174
1,deformable_obstacle_threading,actuator_lag_shift,5,0.640518,0.015898,0.264750,0.469971,0.591379,0.139569,0.314716,0.708241,1,0.810000
1,deformable_obstacle_threading,actuator_lag_shift,6,0.588432,0.080460,0.254349,0.535938,0.563748,0.120468,0.210234,0.829000,1,0.970272
1,deformable_obstacle_threading,actuator_lag_shift,7,0.649873,0.079915,0.282224,0.396868,0.668075,0.053236,0.260523,0.748996,1,1.000000
1,deformable_obstacle_threading,actuator_lag_shift,8,0.590641,0.039947,0.270281,0.487364,0.632200,0.127048,0.277619,0.703545,1,0.944729
1,deformable_obstacle_threading,actuator_lag_shift,9,0.696519,0.120954,0.268993,0.455059,0.566578,0.115748,0.277215,0.813734,1,1.000000
1,deformable_obstacle_threading,actuator_lag_shift,10,0.561332,0.105988,0.280228,0.508253,0.586715,0.088715,0.268161,0.806566,1,0.976866
1,deformable_obstacle_threading,actuator_lag_shift,11,0.591257,0.100813,0.282711,0.450615,0.581638,0.102918,0.270494,0.803744,1,1.000000
1,deformable_obstacle_threading,actuator_lag_shift,12,0.597894,0.055904,0.268028,0.476649,0.634037,0.090464,0.288486,0.800451,1,0.876842
1,deformable_obstacle_threading,actuator_lag_shift,13,0.592982,0.027409,0.315770,0.398000,0.568244,0.055784,0.199903,0.828408,1,0.997347
1,deformable_obstacle_threading,actuator_lag_shift,14,0.646231,0.050313,0.269085,0.449431,0.549472,0.081464,0.256852,0.781644,0,0.878535
1,deformable_obstacle_threading,actuator_lag_shift,15,0.598624,0.067378,0.305098,0.416246,0.621827,0.062197,0.320274,0.780337,0,1.000000
1,deformable_obstacle_threading,actuator_lag_shift,16,0.620546,0.050239,0.234035,0.471782,0.633229,0.063152,0.292874,0.819809,0,0.877092
1,deformable_obstacle_threading,actuator_lag_shift,17,0.633144,0.045224,0.293807,0.427862,0.538301,0.073745,0.279806,0.781897,1,0.778702
1,deformable_obstacle_threading,actuator_lag_shift,18,0.690283,0.082449,0.245432,0.376908,0.537547,0.110085,0.319537,0.718221,0,1.000000
1,deformable_obstacle_threading,actuator_lag_shift,19,0.707079,0.079970,0.290678,0.446195,0.601978,0.048375,0.215062,0.840387,1,0.894216
1,deformable_obstacle_threading,actuator_lag_shift,20,0.682523,0.035386,0.299432,0.488431,0.671330,0.066207,0.294134,0.806209,1,1.000000
1,deformable_obstacle_threading,actuator_lag_shift,21,0.651713,0.079398,0.294244,0.451631,0.625156,0.078023,0.281622,0.848951,1,1.000000
1,deformable_obstacle_threading,actuator_lag_shift,22,0.619561,0.086767,0.287118,0.527359,0.520465,0.067338,0.263438,0.782462,1,0.935729
1,deformable_obstacle_threading,actuator_lag_shift,23,0.593321,0.128288,0.255436,0.446024,0.503697,0.105711,0.255264,0.777008,1,0.903977
1,deformable_obstacle_threading,actuator_lag_shift,24,0.689128,0.099717,0.251125,0.485668,0.578990,0.121776,0.266055,0.768980,1,0.925193
1,deformable_obstacle_threading,actuator_lag_shift,25,0.616533,0.051883,0.266273,0.428185,0.590535,0.115254,0.281512,0.633475,0,0.859672
1,deformable_obstacle_threading,actuator_lag_shift,26,0.663673,0.200060,0.269452,0.525154,0.600484,0.075839,0.303579,0.755481,1,1.000000
1,deformable_obstacle_threading,actuator_lag_shift,27,0.673535,0.074199,0.306512,0.443183,0.425480,0.063182,0.274305,0.655210,0,0.876462
1,deformable_obstacle_threading,actuator_lag_shift,28,0.580182,0.090180,0.327434,0.464642,0.532332,0.111225,0.212963,0.804672,0,0.880492
1,deformable_obstacle_threading,actuator_lag_shift,29,0.669155,0.096067,0.281570,0.439706,0.616428,0.083017,0.261413,0.820343,0,1.000000
1,deformable_obstacle_threading,actuator_lag_shift,30,0.579342,0.053929,0.289834,0.442832,0.534678,0.097657,0.232274,0.702917,1,0.958716
1,deformable_obstacle_threading,actuator_lag_shift,31,0.608220,0.041435,0.282843,0.490087,0.557118,0.128722,0.335630,0.724956,1,0.991205
1,deformable_obstacle_threading,human_motion_shift,0,0.589279,0.069032,0.089057,0.696242,0.537208,0.093772,0.303890,0.743204,1,0.888502
1,deformable_obstacle_threading,human_motion_shift,1,0.706475,0.089788,0.072832,0.693284,0.576012,0.080816,0.345392,0.766105,1,0.982238
1,deformable_obstacle_threading,human_motion_shift,2,0.671749,0.137686,0.069760,0.706995,0.627930,0.088819,0.302435,0.777583,0,0.975846
1,deformable_obstacle_threading,human_motion_shift,3,0.718414,0.074180,0.087502,0.714601,0.544488,0.032879,0.286002,0.713761,0,0.881345
1,deformable_obstacle_threading,human_motion_shift,4,0.695266,0.068900,0.082969,0.698126,0.599963,0.072804,0.319610,0.751060,0,0.973901
1,deformable_obstacle_threading,human_motion_shift,5,0.683291,0.087133,0.090259,0.638408,0.623595,0.095946,0.312318,0.779200,1,0.939646
1,deformable_obstacle_threading,human_motion_shift,6,0.634693,0.065219,0.043991,0.658797,0.554221,0.032202,0.323620,0.768949,1,0.924886
1,deformable_obstacle_threading,human_motion_shift,7,0.675228,0.097370,0.070897,0.780194,0.596522,0.074563,0.263167,0.813755,1,0.999706
1,deformable_obstacle_threading,human_motion_shift,8,0.542634,0.087005,0.077844,0.688259,0.606106,0.054679,0.300939,0.718401,0,0.877550
1,deformable_obstacle_threading,human_motion_shift,9,0.645997,0.090924,0.124886,0.765387,0.700900,0.128956,0.286342,0.732128,1,0.935606
1,deformable_obstacle_threading,human_motion_shift,10,0.590680,0.057278,0.060278,0.614818,0.547267,0.053854,0.330787,0.721002,1,0.874446
1,deformable_obstacle_threading,human_motion_shift,11,0.680236,0.131630,0.034823,0.638456,0.487672,0.051261,0.325357,0.729116,0,1.000000
1,deformable_obstacle_threading,human_motion_shift,12,0.683712,0.071413,0.066229,0.639776,0.650926,0.085047,0.294714,0.820553,1,1.000000
1,deformable_obstacle_threading,human_motion_shift,13,0.549214,0.122275,0.098940,0.658348,0.645133,0.080626,0.305036,0.769705,1,1.000000
1,deformable_obstacle_threading,human_motion_shift,14,0.675540,0.124167,0.081555,0.671222,0.641372,0.071366,0.268040,0.843643,1,0.895550
1,deformable_obstacle_threading,human_motion_shift,15,0.627551,0.055256,0.087731,0.657170,0.572242,0.102218,0.214633,0.706758,1,0.825978
1,deformable_obstacle_threading,human_motion_shift,16,0.676343,0.070640,0.074860,0.694716,0.648308,0.063980,0.238270,0.765744,1,1.000000
1,deformable_obstacle_threading,human_motion_shift,17,0.605333,0.145328,0.069875,0.761203,0.531518,0.065139,0.380875,0.787135,1,1.000000
1,deformable_obstacle_threading,human_motion_shift,18,0.620652,0.069696,0.049946,0.734296,0.581977,0.069259,0.299549,0.800923,1,1.000000
1,deformable_obstacle_threading,human_motion_shift,19,0.597039,0.056582,0.075451,0.681050,0.642624,0.117866,0.293016,0.848697,1,1.000000
1,deformable_obstacle_threading,human_motion_shift,20,0.647062,0.066662,0.106076,0.686744,0.552002,0.083428,0.308396,0.805458,0,1.000000
1,deformable_obstacle_threading,human_motion_shift,21,0.584544,0.031098,0.088235,0.642975,0.587653,0.066823,0.302725,0.730081,0,0.946051
1,deformable_obstacle_threading,human_motion_shift,22,0.690895,0.102424,0.051172,0.672166,0.513503,0.071975,0.389553,0.728712,1,0.944419
1,deformable_obstacle_threading,human_motion_shift,23,0.632309,0.039243,0.084468,0.706763,0.575644,0.070156,0.329165,0.793473,1,1.000000
1,deformable_obstacle_threading,human_motion_shift,24,0.616984,0.081750,0.059168,0.698717,0.520170,0.073288,0.355940,0.673934,1,1.000000
1,deformable_obstacle_threading,human_motion_shift,25,0.588691,0.077144,0.109844,0.634225,0.512015,0.096570,0.325051,0.776798,1,1.000000
1,deformable_obstacle_threading,human_motion_shift,26,0.651479,0.076863,0.070012,0.641762,0.598991,0.112045,0.259206,0.816389,1,0.887274
1,deformable_obstacle_threading,human_motion_shift,27,0.631279,0.156626,0.072392,0.668376,0.520262,0.106983,0.302093,0.819882,1,0.980107
1,deformable_obstacle_threading,human_motion_shift,28,0.602987,0.050227,0.028069,0.620484,0.560637,0.153536,0.327496,0.811921,1,0.852910
1,deformable_obstacle_threading,human_motion_shift,29,0.619650,0.044916,0.048498,0.735719,0.609367,0.126984,0.239158,0.784890,0,0.949478
1,deformable_obstacle_threading,human_motion_shift,30,0.615826,0.110282,0.070961,0.653066,0.586394,0.070654,0.291614,0.787117,1,0.831671
1,deformable_obstacle_threading,human_motion_shift,31,0.623284,0.060127,0.032027,0.627963,0.589278,0.050674,0.382549,0.893347,1,1.000000
1,deformable_obstacle_threading,contact_mode_shift,0,0.690741,0.089126,0.065515,0.506071,0.801120,0.111146,0.275024,0.791036,1,0.860396
1,deformable_obstacle_threading,contact_mode_shift,1,0.663014,0.119746,0.080185,0.467137,0.825154,0.110927,0.209197,0.834848,1,0.967684
1,deformable_obstacle_threading,contact_mode_shift,2,0.712608,0.070810,0.082035,0.505144,0.807640,0.088593,0.231243,0.755046,1,1.000000
1,deformable_obstacle_threading,contact_mode_shift,3,0.673160,0.037226,0.066190,0.454496,0.812887,0.128505,0.274061,0.792066,1,0.752170
1,deformable_obstacle_threading,contact_mode_shift,4,0.669998,0.133717,0.076112,0.461014,0.863615,0.035441,0.289654,0.836822,1,0.939411
1,deformable_obstacle_threading,contact_mode_shift,5,0.710221,0.032091,0.077076,0.433266,0.904535,0.129690,0.259435,0.833443,1,1.000000
1,deformable_obstacle_threading,contact_mode_shift,6,0.681672,0.085216,0.055625,0.472878,0.775728,0.081984,0.326113,0.784320,1,0.797448
1,deformable_obstacle_threading,contact_mode_shift,7,0.602511,0.109327,0.097920,0.446951,0.786465,0.101648,0.277759,0.837432,1,0.803517
1,deformable_obstacle_threading,contact_mode_shift,8,0.664022,0.113251,0.122556,0.444833,0.727405,0.071723,0.252072,0.813282,1,0.933172
1,deformable_obstacle_threading,contact_mode_shift,9,0.666580,0.105341,0.045689,0.492680,0.910417,0.091692,0.350163,0.872867,1,1.000000
1,deformable_obstacle_threading,contact_mode_shift,10,0.652371,0.143289,0.101817,0.513012,0.810806,0.094785,0.277854,0.833717,1,1.000000
1,deformable_obstacle_threading,contact_mode_shift,11,0.611027,0.083434,0.038476,0.511809,0.817299,0.102459,0.242067,0.784581,0,0.758475
1,deformable_obstacle_threading,contact_mode_shift,12,0.690789,0.097892,0.049757,0.434865,0.880254,0.074465,0.218797,0.885602,1,1.000000
1,deformable_obstacle_threading,contact_mode_shift,13,0.644345,0.083120,0.035685,0.447958,0.781587,0.169145,0.316429,0.682577,1,0.838614
1,deformable_obstacle_threading,contact_mode_shift,14,0.669428,0.119197,0.070230,0.460805,0.857425,0.158042,0.334330,0.851725,1,1.000000
1,deformable_obstacle_threading,contact_mode_shift,15,0.653066,0.141112,0.047542,0.544212,0.769890,0.098926,0.344541,0.791708,1,0.971511
1,deformable_obstacle_threading,contact_mode_shift,16,0.665339,0.062152,0.110489,0.365783,0.790927,0.066961,0.302350,0.833043,1,1.000000
1,deformable_obstacle_threading,contact_mode_shift,17,0.661290,0.096499,0.099646,0.440729,0.778264,0.134061,0.252673,0.802814,1,1.000000
1,deformable_obstacle_threading,contact_mode_shift,18,0.695667,0.177772,0.086833,0.507656,0.873073,0.101873,0.204760,0.735798,1,0.922967
1,deformable_obstacle_threading,contact_mode_shift,19,0.571452,0.044651,0.105491,0.503985,0.827594,0.081535,0.295657,0.822988,1,0.935761
1,deformable_obstacle_threading,contact_mode_shift,20,0.721497,0.106484,0.093919,0.447467,0.828622,0.110909,0.257596,0.866318,1,0.787362
1,deformable_obstacle_threading,contact_mode_shift,21,0.726115,0.107837,0.042074,0.489834,0.864874,0.135055,0.285495,0.779008,1,0.925417
1,deformable_obstacle_threading,contact_mode_shift,22,0.684954,0.075569,0.110862,0.433876,0.793100,0.050444,0.267169,0.814204,1,0.856221
1,deformable_obstacle_threading,contact_mode_shift,23,0.576154,0.143564,0.096957,0.495836,0.866777,0.108935,0.280183,0.731257,1,1.000000
1,deformable_obstacle_threading,contact_mode_shift,24,0.575991,0.134047,0.128557,0.452415,0.907925,0.087014,0.310194,0.797463,1,0.890377
1,deformable_obstacle_threading,contact_mode_shift,25,0.684436,0.150339,0.085097,0.483232,0.858819,0.103062,0.282519,0.848919,1,0.815403
1,deformable_obstacle_threading,contact_mode_shift,26,0.709914,0.097076,0.055851,0.456223,0.859365,0.081822,0.302512,0.797116,0,0.980739
1,deformable_obstacle_threading,contact_mode_shift,27,0.681544,0.082979,0.030990,0.442114,0.791688,0.055813,0.314806,0.828525,1,0.892392
1,deformable_obstacle_threading,contact_mode_shift,28,0.689865,0.067463,0.059294,0.442787,0.879452,0.071661,0.252237,0.723084,1,0.754211
1,deformable_obstacle_threading,contact_mode_shift,29,0.640438,0.090692,0.099692,0.396615,0.769541,0.116124,0.264756,0.817840,1,0.843487
1,deformable_obstacle_threading,contact_mode_shift,30,0.683325,0.060215,0.116402,0.441022,0.849818,0.083490,0.166406,0.805178,1,1.000000
1,deformable_obstacle_threading,contact_mode_shift,31,0.613699,0.008982,0.028129,0.427314,0.817830,0.081355,0.349359,0.771077,1,0.891189
1,deformable_obstacle_threading,low_signal_high_risk_shift,0,0.709470,0.222182,0.192865,0.566272,0.754456,0.246207,0.285249,0.814144,1,0.817857
1,deformable_obstacle_threading,low_signal_high_risk_shift,1,0.830853,0.190740,0.192413,0.516863,0.783640,0.277800,0.263552,0.887425,1,1.000000
1,deformable_obstacle_threading,low_signal_high_risk_shift,2,0.838642,0.227015,0.209061,0.606069,0.623573,0.274951,0.286676,0.866768,0,0.987068
1,deformable_obstacle_threading,low_signal_high_risk_shift,3,0.816722,0.268059,0.210791,0.575094,0.870525,0.279255,0.230962,0.863981,1,0.993112
1,deformable_obstacle_threading,low_signal_high_risk_shift,4,0.810727,0.272923,0.211611,0.606696,0.718618,0.246009,0.191796,0.789257,0,0.741085
1,deformable_obstacle_threading,low_signal_high_risk_shift,5,0.830525,0.254708,0.187371,0.583331,0.817997,0.289370,0.209179,0.915521,1,0.994850
1,deformable_obstacle_threading,low_signal_high_risk_shift,6,0.800028,0.231449,0.167983,0.571072,0.643886,0.316864,0.295440,0.862335,1,0.816574
1,deformable_obstacle_threading,low_signal_high_risk_shift,7,0.885041,0.269375,0.131556,0.631874,0.711572,0.301955,0.266189,0.835842,1,0.830162
1,deformable_obstacle_threading,low_signal_high_risk_shift,8,0.837553,0.192593,0.160635,0.593307,0.713034,0.244196,0.213306,0.857509,1,1.000000
1,deformable_obstacle_threading,low_signal_high_risk_shift,9,0.769691,0.235809,0.198697,0.618196,0.777462,0.287895,0.224743,0.877494,1,0.839277
1,deformable_obstacle_threading,low_signal_high_risk_shift,10,0.802020,0.212308,0.173415,0.634288,0.653705,0.235188,0.233945,0.839191,1,1.000000
1,deformable_obstacle_threading,low_signal_high_risk_shift,11,0.796020,0.250751,0.210862,0.647781,0.724969,0.279730,0.290501,0.889493,1,1.000000
1,deformable_obstacle_threading,low_signal_high_risk_shift,12,0.851125,0.304810,0.175423,0.589500,0.778873,0.277817,0.253811,0.928863,1,1.000000
1,deformable_obstacle_threading,low_signal_high_risk_shift,13,0.763172,0.187051,0.153891,0.560655,0.680894,0.246017,0.322203,0.871025,1,0.858657
1,deformable_obstacle_threading,low_signal_high_risk_shift,14,0.758079,0.277057,0.180026,0.554217,0.694367,0.245174,0.281408,0.880797,0,0.866333
1,deformable_obstacle_threading,low_signal_high_risk_shift,15,0.799155,0.232063,0.165612,0.628473,0.743470,0.241569,0.230455,0.887801,1,0.957909
1,deformable_obstacle_threading,low_signal_high_risk_shift,16,0.801113,0.260790,0.194254,0.568850,0.759437,0.251233,0.245097,0.879663,1,0.973512
1,deformable_obstacle_threading,low_signal_high_risk_shift,17,0.816632,0.176398,0.205194,0.601650,0.729166,0.203307,0.238119,0.818859,1,0.820311
1,deformable_obstacle_threading,low_signal_high_risk_shift,18,0.793884,0.309975,0.192748,0.652301,0.707519,0.225900,0.199335,0.804586,1,1.000000
1,deformable_obstacle_threading,low_signal_high_risk_shift,19,0.841234,0.233482,0.191065,0.574199,0.651094,0.242863,0.246972,0.829504,1,0.799888
1,deformable_obstacle_threading,low_signal_high_risk_shift,20,0.775278,0.302330,0.145600,0.562252,0.683461,0.252202,0.236814,0.819957,1,0.892870
1,deformable_obstacle_threading,low_signal_high_risk_shift,21,0.843877,0.249743,0.162056,0.613542,0.812540,0.244824,0.229421,0.844203,1,0.980180
1,deformable_obstacle_threading,low_signal_high_risk_shift,22,0.784224,0.230840,0.185433,0.585353,0.650809,0.267041,0.307739,0.819440,1,1.000000
1,deformable_obstacle_threading,low_signal_high_risk_shift,23,0.901458,0.187625,0.185939,0.640087,0.712739,0.239972,0.279879,0.905963,1,0.975863
1,deformable_obstacle_threading,low_signal_high_risk_shift,24,0.849718,0.207984,0.135343,0.654674,0.767994,0.226794,0.299683,0.918708,1,1.000000
1,deformable_obstacle_threading,low_signal_high_risk_shift,25,0.849398,0.194846,0.196485,0.502877,0.703424,0.259874,0.247408,0.839688,1,0.922272
